"date","hour","minute","dep","arr","dep_delay","arr_delay","carrier","flight","dest","plane","cancelled","time","dist"
2011-12-04 12:00:00,10,6,1006,1335,-4,-15,"CO",1085,"CLE","N79402",0,126,1091
2011-12-04 12:00:00,12,53,1253,1735,-2,-3,"CO",1087,"BOS","N78509",0,201,1597
2011-12-04 12:00:00,16,8,1608,1943,13,31,"CO",1089,"MCO","N75861",0,112,854
2011-12-04 12:00:00,19,1,1901,2134,1,-1,"CO",1091,"ORD","N56859",0,114,925
2011-12-04 12:00:00,13,23,1323,1511,18,18,"CO",1097,"LAX","N77430",0,186,1379
2011-12-04 12:00:00,19,26,1926,2357,28,41,"CO",1100,"LGA","N78511",0,167,1416
2011-12-04 12:00:00,8,55,855,1130,5,0,"CO",1103,"PDX","N17245",0,256,1825
2011-12-04 12:00:00,17,52,1752,1935,2,5,"CO",1110,"ONT","N76288",0,195,1334
2011-12-04 12:00:00,19,8,1908,2253,18,10,"CO",1111,"DCA","N33262",0,144,1208
2011-12-04 12:00:00,11,32,1132,1345,2,-4,"CO",1118,"SFO","N75428",0,228,1635
2011-12-04 12:00:00,18,30,1830,2113,56,59,"CO",1121,"SEA","N78438",0,243,1874
2011-12-04 12:00:00,7,40,740,1158,0,-14,"CO",1127,"LGA","N33266",0,179,1416
2011-12-04 12:00:00,12,59,1259,1704,1,16,"CO",1137,"DCA","N14242",0,153,1208
2011-12-04 12:00:00,21,24,2124,2329,9,20,"CO",1140,"PHX","N38443",0,155,1009
2011-12-04 12:00:00,19,0,1900,2158,5,-1,"CO",1150,"TPA","N33284",0,95,787
2011-12-04 12:00:00,13,25,1325,1708,-5,22,"CO",1151,"MCO","N37434",0,111,854
2011-12-04 12:00:00,7,43,743,1043,3,-5,"CO",1153,"TPA","N37420",0,97,787
2011-12-04 12:00:00,16,17,1617,2017,-5,15,"CO",1159,"PIT","N37263",0,126,1117
2011-12-04 12:00:00,7,33,733,1043,3,-5,"CO",1160,"MCO","N58101",0,111,854
2011-12-04 12:00:00,21,49,2149,7,34,2,"CO",1169,"SEA","N53441",0,238,1874
2011-12-04 12:00:00,16,19,1619,2033,14,33,"CO",1171,"DCA","N39726",0,152,1208
2011-12-04 12:00:00,8,45,845,1002,0,-16,"CO",1173,"DEN","N57864",0,115,862
2011-12-04 12:00:00,10,28,1028,1434,-7,6,"CO",1178,"DCA","N59630",0,151,1208
2011-12-04 12:00:00,9,8,908,1055,-2,-15,"CO",1179,"PHX","N34282",0,149,1009
2011-12-04 12:00:00,18,45,1845,2109,70,72,"CO",1181,"SFO","N57863",0,219,1635
2011-12-04 12:00:00,8,14,814,1227,19,2,"CO",1182,"EWR","N66057",0,170,1400
2011-12-04 12:00:00,18,5,1805,1950,20,39,"CO",1185,"LAS","N72405",0,185,1222
2011-12-04 12:00:00,16,0,1600,1757,5,36,"CO",1187,"LAS","N24212",0,191,1222
2011-12-04 12:00:00,19,3,1903,2218,4,-5,"CO",1192,"FLL","N57439",0,119,965
2011-12-04 12:00:00,10,37,1037,1505,-3,2,"CO",1196,"LGA","N29717",0,178,1416
2011-12-04 12:00:00,13,17,1317,1441,2,16,"CO",1197,"MSY","N37252",0,44,305
2011-12-04 12:00:00,9,30,930,1157,0,-22,"CO",1198,"SEA","N31412",0,250,1874
2011-12-04 12:00:00,17,22,1722,2137,47,18,"CO",1202,"BOS","N14231",0,174,1597
2011-12-04 12:00:00,19,25,1925,2103,38,54,"CO",1207,"MFE","N11612",0,58,316
2011-12-04 12:00:00,11,29,1129,1543,-6,-7,"CO",1214,"IAD","N18622",0,158,1190
2011-12-04 12:00:00,11,32,1132,1333,-3,3,"CO",1231,"PHX","N30401",0,158,1009
2011-12-04 12:00:00,19,24,1924,2031,14,22,"CO",1233,"AUS","N75433",0,33,140
2011-12-04 12:00:00,21,13,2113,2217,10,17,"CO",1234,"AUS","N37408",0,29,140
2011-12-04 12:00:00,19,34,1934,2339,24,41,"CO",1235,"DTW","N73276",0,125,1075
2011-12-04 12:00:00,9,35,935,1115,5,-1,"CO",1239,"LAX","N75858",0,191,1379
2011-12-04 12:00:00,19,18,1918,2031,13,13,"CO",1241,"MSY","N11206",0,43,305
2011-12-04 12:00:00,19,25,1925,2108,0,12,"CO",1243,"TUL","N15710",0,57,429
2011-12-04 12:00:00,10,0,1000,1347,-5,-6,"CO",1244,"PIT","N62631",0,141,1117
2011-12-04 12:00:00,19,37,1937,10,32,41,"CO",1246,"EWR","N77261",0,173,1400
2011-12-04 12:00:00,21,28,2128,2239,18,25,"CO",1247,"SAT","N36247",0,40,191
2011-12-04 12:00:00,17,57,1757,2011,7,4,"CO",1249,"SJC","N27205",0,223,1608
2011-12-04 12:00:00,17,45,1745,1929,10,10,"CO",1250,"SNA","N76514",0,196,1346
2011-12-04 12:00:00,9,12,912,1329,-3,-11,"CO",1258,"LGA","N37273",0,174,1416
2011-12-04 12:00:00,14,9,1409,1507,-1,2,"CO",1261,"AUS","N36207",0,31,140
2011-12-04 12:00:00,13,39,1339,1720,19,31,"CO",1266,"MIA","N37274",0,115,964
2011-12-04 12:00:00,19,10,1910,2314,20,11,"CO",1268,"PHL","N38403",0,161,1325
2011-12-04 12:00:00,12,50,1250,1409,5,-4,"CO",1269,"SAN","N12225",0,180,1303
2011-12-04 12:00:00,12,4,1204,1342,14,5,"CO",1273,"LAX","N12221",0,187,1379
2011-12-04 12:00:00,13,13,1313,1659,-2,4,"CO",1276,"CLE","N38727",0,122,1091
2011-12-04 12:00:00,14,59,1459,1629,14,11,"CO",1277,"SAN","N78501",0,182,1303
2011-12-04 12:00:00,8,39,839,1158,-1,3,"CO",1279,"MCO","N77510",0,113,854
2011-12-04 12:00:00,5,57,557,725,-3,-15,"CO",1284,"DEN","N14704",0,117,862
2011-12-04 12:00:00,16,41,1641,1835,51,60,"CO",1285,"LAX","N73278",0,190,1379
2011-12-04 12:00:00,10,55,1055,1316,25,13,"CO",1403,"ORD","N45440",0,116,925
2011-12-04 12:00:00,21,47,2147,2342,56,62,"CO",1406,"LAX","N75428",0,202,1379
2011-12-04 12:00:00,19,53,1953,2115,5,22,"CO",1417,"SAT","N38424",0,45,191
2011-12-04 12:00:00,15,2,1502,1740,17,7,"CO",1423,"SEA","N73406",0,246,1874
2011-12-04 12:00:00,17,42,1742,2027,-3,-26,"CO",1429,"ATL","N25705",0,82,689
2011-12-04 12:00:00,19,31,1931,2253,16,20,"CO",1432,"IND","N76269",0,94,844
2011-12-04 12:00:00,14,42,1442,1832,12,20,"CO",1439,"CLE","N77295",0,139,1091
2011-12-04 12:00:00,7,27,727,853,2,-12,"CO",1444,"DEN","N77518",0,118,862
2011-12-04 12:00:00,21,18,2118,2243,-2,8,"CO",1445,"ELP","N16642",0,109,667
2011-12-04 12:00:00,14,38,1438,1605,-2,0,"CO",1459,"LAS","N76522",0,180,1222
2011-12-04 12:00:00,13,15,1315,1732,0,35,"CO",1471,"PIT","N24706",0,146,1117
2011-12-04 12:00:00,16,54,1654,1759,4,-1,"CO",1488,"MSY","N76265",0,44,305
2011-12-04 12:00:00,21,37,2137,2252,37,24,"CO",1490,"DEN","N77865",0,109,862
2011-12-04 12:00:00,19,20,1920,2253,30,25,"CO",1496,"RDU","N17620",0,124,1042
2011-12-04 12:00:00,13,13,1313,1607,-2,12,"CO",1501,"ORD","N77865",0,139,925
2011-12-04 12:00:00,16,49,1649,1928,19,20,"CO",1503,"ORD","N37290",0,117,925
2011-12-04 12:00:00,14,28,1428,1708,-2,1,"CO",1511,"ORD","N37253",0,118,925
2011-12-04 12:00:00,13,14,1314,1803,4,16,"CO",1519,"EWR","N76519",0,176,1400
2011-12-04 12:00:00,10,33,1033,1216,3,-1,"CO",1522,"LAX","N76503",0,193,1379
2011-12-04 12:00:00,20,0,2000,2319,0,-3,"CO",1523,"PBI","N35204",0,115,956
2011-12-04 12:00:00,18,21,1821,2221,70,71,"CO",1531,"BWI","N17244",0,148,1235
2011-12-04 12:00:00,19,0,1900,2246,10,10,"CO",1533,"PIT","N13750",0,124,1117
2011-12-04 12:00:00,17,4,1704,2056,4,-15,"CO",1541,"IAD","N27722",0,136,1190
2011-12-04 12:00:00,14,29,1429,1634,-1,9,"CO",1542,"PHX","N27421",0,153,1009
2011-12-04 12:00:00,16,2,1602,2037,12,11,"CO",1546,"EWR","N17104",0,170,1400
2011-12-04 12:00:00,12,53,1253,1403,-2,13,"CO",1550,"AUS","N16617",0,31,140
2011-12-04 12:00:00,18,11,1811,2044,11,2,"CO",1553,"PDX","N39297",0,238,1825
2011-12-04 12:00:00,12,33,1233,1636,3,-8,"CO",1559,"PHL","N35407",0,159,1325
2011-12-04 12:00:00,13,10,1310,1622,0,7,"CO",1561,"TPA","N73283",0,101,787
2011-12-04 12:00:00,9,32,932,1110,7,16,"CO",1563,"SAN","N75435",0,189,1303
2011-12-04 12:00:00,13,19,1319,1720,-1,22,"CO",1572,"RDU","N16642",0,127,1042
2011-12-04 12:00:00,10,19,1019,1713,4,48,"CO",1573,"SJU","N53441",0,247,2007
2011-12-04 12:00:00,11,33,1133,1551,-2,-7,"CO",1574,"LGA","N18220",0,174,1416
2011-12-04 12:00:00,9,3,903,1251,-2,-6,"CO",1583,"DCA","N16701",0,155,1208
2011-12-04 12:00:00,9,9,909,1128,19,4,"CO",1585,"ORD","N39726",0,117,925
2011-12-04 12:00:00,19,24,1924,2244,24,29,"CO",1586,"MCO","N75410",0,107,854
2011-12-04 12:00:00,19,36,1936,2255,16,25,"CO",1588,"RSW","N30401",0,105,861
2011-12-04 12:00:00,8,51,851,957,-4,-12,"CO",1595,"MSY","N16642",0,44,305
2011-12-04 12:00:00,13,13,1313,1541,-2,7,"CO",1596,"SFO","N26210",0,226,1635
2011-12-04 12:00:00,21,15,2115,2302,20,31,"CO",1597,"ONT","N77520",0,198,1334
2011-12-04 12:00:00,13,40,1340,1712,15,39,"CO",1600,"RSW","N76502",0,107,861
2011-12-04 12:00:00,18,24,1824,1947,29,54,"CO",1603,"AUS","N71411",0,29,140
2011-12-04 12:00:00,15,59,1559,1927,4,6,"CO",1606,"FLL","N57855",0,119,965
2011-12-04 12:00:00,22,50,2250,2357,-5,2,"CO",1608,"SAT","N18622",0,45,191
2011-12-04 12:00:00,18,24,1824,2045,4,7,"CO",1609,"SMF","N37409",0,216,1609
2011-12-04 12:00:00,21,17,2117,2253,19,-12,"CO",1610,"MCI","N16703",0,76,643
2011-12-04 12:00:00,7,24,724,1039,-6,-16,"CO",1614,"FLL","N36444",0,119,965
2011-12-04 12:00:00,21,27,2127,2332,27,11,"CO",1615,"SLC","N16632",0,163,1195
2011-12-04 12:00:00,21,44,2144,2350,29,0,"CO",1616,"ORD","N14242",0,104,925
2011-12-04 12:00:00,12,52,1252,1603,-3,-2,"CO",1621,"ATL","N11612",0,91,689
2011-12-04 12:00:00,14,50,1450,1843,5,6,"CO",1623,"DCA","N39728",0,143,1208
2011-12-04 12:00:00,9,9,909,1007,-5,-3,"CO",1628,"AUS","N38727",0,38,140
2011-12-04 12:00:00,16,5,1605,1804,5,28,"CO",1638,"DEN","N76523",0,122,862
2011-12-04 12:00:00,14,53,1453,1608,-1,10,"CO",1639,"SAT","N38403",0,41,191
2011-12-04 12:00:00,13,56,1356,1729,26,34,"CO",1640,"FLL","N75432",0,121,965
2011-12-04 12:00:00,14,46,1446,1703,16,14,"CO",1651,"SFO","N37437",0,227,1635
2011-12-04 12:00:00,13,20,1320,1748,10,53,"CO",1653,"DTW","N16632",0,144,1075
2011-12-04 12:00:00,9,19,919,1119,19,4,"CO",1654,"SJC","N13750",0,225,1608
2011-12-04 12:00:00,18,3,1803,2252,23,43,"CO",1658,"LGA","N58606",0,174,1416
2011-12-04 12:00:00,19,20,1920,2135,20,22,"CO",1659,"OMA","N16648",0,99,781
2011-12-04 12:00:00,19,10,1910,2158,-5,-26,"CO",1661,"ATL","N14613",0,81,689
2011-12-04 12:00:00,15,37,1537,1840,7,30,"CO",1662,"ORD","N73256",0,142,925
2011-12-04 12:00:00,14,53,1453,1610,18,21,"CO",1667,"DFW","N16648",0,41,224
2011-12-04 12:00:00,15,54,1554,2012,-1,-1,"CO",1676,"PHL","N32404",0,162,1325
2011-12-04 12:00:00,9,13,913,1037,6,7,"CO",1677,"LAS","N57869",0,176,1222
2011-12-04 12:00:00,9,3,903,1032,-7,17,"CO",1679,"SAT","N16617",0,55,191
2011-12-04 12:00:00,17,54,1754,2140,14,9,"CO",1685,"DCA","N37252",0,147,1208
2011-12-04 12:00:00,16,21,1621,2030,1,15,"CO",1688,"DTW","N14731",0,132,1075
2011-12-04 12:00:00,18,24,1824,2006,34,43,"CO",1689,"SAN","N45440",0,178,1303
2011-12-04 12:00:00,9,5,905,1330,10,9,"CO",1690,"EWR","N75426",0,176,1400
2011-12-04 12:00:00,7,17,717,1040,2,0,"CO",1696,"MIA","N78506",0,116,964
2011-12-04 12:00:00,7,12,712,825,-3,-15,"CO",1697,"LAS","N57855",0,170,1222
2011-12-04 12:00:00,21,22,2122,2243,27,29,"CO",1698,"MFE","N54711",0,56,316
2011-12-04 12:00:00,13,25,1325,1808,0,21,"CO",1699,"LGA","N35271",0,177,1416
2011-12-04 12:00:00,20,30,2030,2338,0,-17,"CO",1704,"MIA","N23708",0,110,964
2011-12-04 12:00:00,18,1,1801,2244,6,16,"CO",1706,"EWR","N62631",0,172,1400
2011-12-04 12:00:00,18,8,1808,2032,13,42,"CO",1707,"PHX","N79402",0,155,1009
2011-12-04 12:00:00,21,11,2111,2309,16,2,"CO",1712,"SFO","N37434",0,215,1635
2011-12-04 12:00:00,8,58,858,1059,-2,-16,"CO",1714,"SMF","N57439",0,219,1609
2011-12-04 12:00:00,21,12,2112,2248,12,17,"CO",1717,"SAN","N37281",0,193,1303
2011-12-04 12:00:00,11,41,1141,1420,-4,-3,"CO",1718,"ORD","N76269",0,121,925
2011-12-04 12:00:00,9,26,926,1044,-4,-18,"CO",1723,"ONT","N39297",0,181,1334
2011-12-04 12:00:00,8,54,854,1029,-6,-14,"CO",1724,"SNA","N87507",0,194,1346
2011-12-04 12:00:00,19,6,1906,2339,16,10,"CO",1732,"BOS","N17719",0,176,1597
2011-12-04 12:00:00,21,25,2125,2244,15,8,"CO",1737,"LAS","N75858",0,172,1222
2011-12-04 12:00:00,15,38,1538,1856,-2,12,"CO",1740,"TPA","N76508",0,103,787
2011-12-03 12:00:00,9,35,935,1408,0,-2,"CO",1,"HNL","N76055",0,493,3904
2011-12-03 12:00:00,15,49,1549,1648,4,-7,"CO",33,"MSY","N73256",0,42,305
2011-12-03 12:00:00,15,23,1523,1611,2,-4,"CO",35,"AUS","N31412",0,30,140
2011-12-03 12:00:00,7,34,734,909,-1,-12,"CO",52,"LAX","N34137",0,189,1379
2011-12-03 12:00:00,17,57,1757,1921,3,-9,"CO",59,"DEN","N75432",0,122,862
2011-12-03 12:00:00,14,52,1452,1857,22,-4,"CO",62,"EWR","N19117",0,158,1400
2011-12-03 12:00:00,5,54,554,1013,-6,-7,"CO",89,"EWR","N19621",0,175,1400
2011-12-03 12:00:00,10,44,1044,1455,-1,-20,"CO",106,"EWR","N69059",0,170,1400
2011-12-03 12:00:00,12,0,1200,1610,0,-19,"CO",152,"EWR","N68159",0,171,1400
2011-12-03 12:00:00,18,3,1803,1952,3,7,"CO",1000,"LAX","N57868",0,197,1379
2011-12-03 12:00:00,16,1,1601,2007,6,-17,"CO",1004,"LGA","N76269",0,169,1416
2011-12-03 12:00:00,21,24,2124,2352,9,-3,"CO",1005,"PDX","N38403",0,241,1825
2011-12-03 12:00:00,7,19,719,934,4,-14,"CO",1006,"ORD","N79279",0,109,925
2011-12-03 12:00:00,14,29,1429,1617,-1,7,"CO",1008,"LAX","N75858",0,201,1379
2011-12-03 12:00:00,19,15,1915,2153,15,-1,"CO",1017,"SEA","N38424",0,256,1874
2011-12-03 12:00:00,11,38,1138,1308,-2,-8,"CO",1023,"DEN","N36280",0,114,862
2011-12-03 12:00:00,15,44,1544,1914,-1,-17,"CO",1027,"CLE","N17614",0,124,1091
2011-12-03 12:00:00,14,45,1445,1629,5,4,"CO",1028,"SNA","N17719",0,200,1346
2011-12-03 12:00:00,15,31,1531,1700,-4,5,"CO",1031,"DFW","N16647",0,62,224
2011-12-03 12:00:00,14,33,1433,1552,13,2,"CO",1036,"DEN","N34222",0,119,862
2011-12-03 12:00:00,11,20,1120,1353,-5,-16,"CO",1043,"SEA","N33264",0,256,1874
2011-12-03 12:00:00,21,11,2111,108,6,-8,"CO",1054,"EWR","N75429",0,158,1400
2011-12-03 12:00:00,21,14,2114,2213,4,-5,"CO",1057,"MSY","N79402",0,43,305
2011-12-03 12:00:00,12,57,1257,1637,2,-11,"CO",1068,"BWI","N76508",0,146,1235
2011-12-03 12:00:00,18,59,1859,2222,4,-12,"CO",1074,"CLE","N75433",0,121,1091
2011-12-03 12:00:00,9,20,920,1159,-10,3,"CO",1075,"SLC","N13624",0,195,1195
2011-12-03 12:00:00,7,44,744,1118,-1,-17,"CO",1077,"CLE","N12218",0,129,1091
2011-12-03 12:00:00,10,6,1006,1329,-4,-21,"CO",1085,"CLE","N73275",0,126,1091
2011-12-03 12:00:00,12,50,1250,1724,-5,-14,"CO",1087,"BOS","N37281",0,187,1597
2011-12-03 12:00:00,15,59,1559,1914,4,2,"CO",1089,"MCO","N57869",0,105,854
2011-12-03 12:00:00,19,13,1913,2122,13,-10,"CO",1091,"ORD","N45440",0,110,925
2011-12-03 12:00:00,13,3,1303,1443,-2,-10,"CO",1097,"LAX","N14237",0,198,1379
2011-12-03 12:00:00,19,4,1904,2327,6,11,"CO",1100,"LGA","N77295",0,180,1416
2011-12-03 12:00:00,8,52,852,1106,2,-24,"CO",1103,"PDX","N77261",0,239,1825
2011-12-03 12:00:00,17,50,1750,1916,0,-14,"CO",1110,"ONT","N76502",0,191,1334
2011-12-03 12:00:00,19,0,1900,2228,-5,-30,"CO",1111,"DCA","N87531",0,131,1208
2011-12-03 12:00:00,12,13,1213,1438,48,54,"CO",1118,"SFO","N37420",0,244,1635
2011-12-03 12:00:00,18,31,1831,2056,56,41,"CO",1121,"SEA","N37437",0,250,1874
2011-12-03 12:00:00,7,37,737,1149,-3,-23,"CO",1127,"LGA","N76265",0,167,1416
2011-12-03 12:00:00,12,54,1254,1625,-4,-23,"CO",1137,"DCA","N76519",0,136,1208
2011-12-03 12:00:00,21,41,2141,2347,26,38,"CO",1140,"PHX","N38443",0,155,1009
2011-12-03 12:00:00,17,58,1758,1855,13,7,"CO",1145,"SAT","N24715",0,40,191
2011-12-03 12:00:00,19,14,1914,2211,9,-3,"CO",1150,"TPA","N12221",0,98,787
2011-12-03 12:00:00,13,25,1325,1632,-5,-14,"CO",1151,"MCO","N57870",0,104,854
2011-12-03 12:00:00,7,32,732,1040,-8,-11,"CO",1153,"TPA","N58606",0,101,787
2011-12-03 12:00:00,7,26,726,1038,-4,-10,"CO",1160,"MCO","N19117",0,105,854
2011-12-03 12:00:00,7,26,726,1157,-4,-18,"CO",1165,"BOS","N75433",0,186,1597
2011-12-03 12:00:00,21,18,2118,2354,3,-11,"CO",1169,"SEA","N76504",0,253,1874
2011-12-03 12:00:00,16,2,1602,1942,-2,-17,"CO",1171,"DCA","N14731",0,143,1208
2011-12-03 12:00:00,8,42,842,1137,-3,NA,"CO",1173,"DEN","N78285",0,NA,862
2011-12-03 12:00:00,10,30,1030,1424,-5,0,"CO",1178,"DCA","N23708",0,148,1208
2011-12-03 12:00:00,9,10,910,1113,0,3,"CO",1179,"PHX","N26215",0,158,1009
2011-12-03 12:00:00,17,41,1741,1925,6,-32,"CO",1181,"SFO","N77865",0,204,1635
2011-12-03 12:00:00,8,49,849,1255,54,30,"CO",1182,"EWR","N67052",0,169,1400
2011-12-03 12:00:00,18,0,1800,1921,15,10,"CO",1185,"LAS","N17233",0,172,1222
2011-12-03 12:00:00,18,58,1858,2216,8,2,"CO",1192,"FLL","N75410",0,119,965
2011-12-03 12:00:00,10,39,1039,1451,-1,-22,"CO",1196,"LGA","N16648",0,174,1416
2011-12-03 12:00:00,13,13,1313,1424,-2,-1,"CO",1197,"MSY","N77430",0,44,305
2011-12-03 12:00:00,9,30,930,1206,0,-13,"CO",1198,"SEA","N37413",0,255,1874
2011-12-03 12:00:00,18,9,1809,1938,-6,-2,"CO",1207,"MFE","N14604",0,59,316
2011-12-03 12:00:00,11,45,1145,1523,10,-23,"CO",1214,"IAD","N14704",0,137,1190
2011-12-03 12:00:00,11,37,1137,1343,2,13,"CO",1231,"PHX","N38403",0,157,1009
2011-12-03 12:00:00,19,32,1932,2025,17,4,"CO",1233,"AUS","N37267",0,33,140
2011-12-03 12:00:00,10,26,1026,1347,6,1,"CO",1237,"FLL","N57868",0,117,965
2011-12-03 12:00:00,9,24,924,1109,-6,-7,"CO",1239,"LAX","N75861",0,194,1379
2011-12-03 12:00:00,19,10,1910,2013,5,-5,"CO",1241,"MSY","N75861",0,44,305
2011-12-03 12:00:00,10,1,1001,1333,-4,-20,"CO",1244,"PIT","N16632",0,130,1117
2011-12-03 12:00:00,19,2,1902,2314,-3,-13,"CO",1246,"EWR","N27724",0,168,1400
2011-12-03 12:00:00,21,26,2126,2218,16,4,"CO",1247,"SAT","N37263",0,38,191
2011-12-03 12:00:00,17,48,1748,1946,-2,-21,"CO",1249,"SJC","N33209",0,221,1608
2011-12-03 12:00:00,17,38,1738,1914,3,-5,"CO",1250,"SNA","N39728",0,198,1346
2011-12-03 12:00:00,14,9,1409,1459,-1,-6,"CO",1261,"AUS","N87531",0,34,140
2011-12-03 12:00:00,13,18,1318,1629,-2,-16,"CO",1266,"MIA","N30401",0,114,964
2011-12-03 12:00:00,10,39,1039,1356,-1,1,"CO",1267,"MCO","N71411",0,107,854
2011-12-03 12:00:00,18,58,1858,2259,8,-4,"CO",1268,"PHL","N24702",0,150,1325
2011-12-03 12:00:00,12,24,1224,1403,-2,9,"CO",1269,"SAN","N37293",0,193,1303
2011-12-03 12:00:00,11,46,1146,1243,-4,-3,"CO",1272,"AUS","N36272",0,37,140
2011-12-03 12:00:00,11,51,1151,1330,1,-5,"CO",1273,"LAX","N75854",0,192,1379
2011-12-03 12:00:00,13,16,1316,1642,1,-13,"CO",1276,"CLE","N87513",0,128,1091
2011-12-03 12:00:00,15,50,1550,1717,-5,-11,"CO",1277,"SAN","N36272",0,192,1303
2011-12-03 12:00:00,8,35,835,1157,-5,-1,"CO",1279,"MCO","N17620",0,111,854
2011-12-03 12:00:00,7,14,714,1113,-1,-15,"CO",1281,"PHL","N14219",0,156,1325
2011-12-03 12:00:00,15,52,1552,1727,2,-8,"CO",1285,"LAX","N37277",0,190,1379
2011-12-03 12:00:00,10,58,1058,1524,3,-11,"CO",1401,"BOS","N16709",0,188,1597
2011-12-03 12:00:00,10,41,1041,1254,11,-9,"CO",1403,"ORD","N17233",0,113,925
2011-12-03 12:00:00,21,28,2128,2305,37,25,"CO",1406,"LAX","N76529",0,193,1379
2011-12-03 12:00:00,19,49,1949,2045,4,-5,"CO",1417,"SAT","N57439",0,40,191
2011-12-03 12:00:00,13,24,1324,1429,-1,1,"CO",1418,"SAT","N39728",0,46,191
2011-12-03 12:00:00,14,54,1454,1721,9,-12,"CO",1423,"SEA","N37419",0,251,1874
2011-12-03 12:00:00,19,15,1915,2216,0,-17,"CO",1432,"IND","N76265",0,100,844
2011-12-03 12:00:00,7,26,726,846,1,-19,"CO",1444,"DEN","N76522",0,117,862
2011-12-03 12:00:00,14,57,1457,1611,-2,-13,"CO",1459,"LAS","N13248",0,171,1222
2011-12-03 12:00:00,13,15,1315,1645,0,-16,"CO",1471,"PIT","N16642",0,130,1117
2011-12-03 12:00:00,10,18,1018,1412,-2,-21,"CO",1476,"PHL","N38727",0,151,1325
2011-12-03 12:00:00,21,26,2126,2240,26,4,"CO",1490,"DEN","N75854",0,112,862
2011-12-03 12:00:00,18,50,1850,2218,0,-6,"CO",1496,"RDU","N39726",0,124,1042
2011-12-03 12:00:00,13,14,1314,1524,-1,-31,"CO",1501,"ORD","N57852",0,106,925
2011-12-03 12:00:00,16,25,1625,1842,-5,-26,"CO",1503,"ORD","N14219",0,110,925
2011-12-03 12:00:00,14,29,1429,1634,-1,-33,"CO",1511,"ORD","N76514",0,107,925
2011-12-03 12:00:00,10,35,1035,1208,5,-9,"CO",1522,"LAX","N17245",0,190,1379
2011-12-03 12:00:00,19,17,1917,2233,-3,-9,"CO",1523,"PBI","N17245",0,117,956
2011-12-03 12:00:00,10,15,1015,1355,-5,-20,"CO",1527,"BWI","N73276",0,140,1235
2011-12-03 12:00:00,16,51,1651,2031,-9,-28,"CO",1531,"BWI","N33262",0,146,1235
2011-12-03 12:00:00,18,51,1851,2210,1,-20,"CO",1533,"PIT","N16217",0,124,1117
2011-12-03 12:00:00,14,33,1433,1622,3,-3,"CO",1542,"PHX","N79279",0,151,1009
2011-12-03 12:00:00,15,45,1545,1957,-5,-27,"CO",1546,"EWR","N14121",0,166,1400
2011-12-03 12:00:00,10,8,1008,1325,-2,-27,"CO",1552,"DTW","N27733",0,123,1075
2011-12-03 12:00:00,17,59,1759,2039,-1,-8,"CO",1553,"PDX","N75425",0,250,1825
2011-12-03 12:00:00,13,18,1318,1718,-2,-16,"CO",1559,"PHL","N37408",0,156,1325
2011-12-03 12:00:00,13,9,1309,1603,-1,-12,"CO",1561,"TPA","N14231",0,97,787
2011-12-03 12:00:00,9,25,925,1055,0,1,"CO",1563,"SAN","N72405",0,188,1303
2011-12-03 12:00:00,10,31,1031,1148,1,-6,"CO",1567,"LAS","N33292",0,172,1222
2011-12-03 12:00:00,11,41,1141,1312,-4,3,"CO",1568,"LAS","N57855",0,176,1222
2011-12-03 12:00:00,11,19,1119,1731,64,66,"CO",1573,"SJU","N47414",0,218,2007
2011-12-03 12:00:00,13,7,1307,1723,-3,-14,"CO",1576,"EWR","N18243",0,178,1400
2011-12-03 12:00:00,9,22,922,1301,17,4,"CO",1583,"DCA","N24715",0,138,1208
2011-12-03 12:00:00,19,6,1906,2213,6,-2,"CO",1586,"MCO","N72405",0,107,854
2011-12-03 12:00:00,19,20,1920,2223,0,-7,"CO",1588,"RSW","N32404",0,105,861
2011-12-03 12:00:00,10,33,1033,1358,-2,-9,"CO",1594,"MIA","N17627",0,117,964
2011-12-03 12:00:00,13,22,1322,1527,7,-7,"CO",1596,"SFO","N73283",0,222,1635
2011-12-03 12:00:00,20,55,2055,2236,-4,1,"CO",1597,"ONT","N16648",0,199,1334
2011-12-03 12:00:00,13,34,1334,1640,9,7,"CO",1600,"RSW","N76505",0,106,861
2011-12-03 12:00:00,17,52,1752,1852,-3,-1,"CO",1603,"AUS","N17627",0,30,140
2011-12-03 12:00:00,15,43,1543,1857,-2,-13,"CO",1606,"FLL","N37409",0,115,965
2011-12-03 12:00:00,11,50,1150,1407,-5,-14,"CO",1608,"SLC","N11612",0,170,1195
2011-12-03 12:00:00,18,10,1810,2017,10,-1,"CO",1609,"SMF","N39297",0,223,1609
2011-12-03 12:00:00,19,41,1941,2118,-4,-34,"CO",1610,"MCI","N16701",0,82,643
2011-12-03 12:00:00,7,30,730,1049,0,-6,"CO",1614,"FLL","N37419",0,117,965
2011-12-03 12:00:00,21,9,2109,2210,-6,-5,"CO",1620,"AUS","N17619",0,31,140
2011-12-03 12:00:00,11,7,1107,1301,-4,-5,"CO",1622,"TUS","N14604",0,152,936
2011-12-03 12:00:00,9,9,909,1004,-1,-3,"CO",1628,"AUS","N79402",0,32,140
2011-12-03 12:00:00,16,2,1602,1716,2,-20,"CO",1638,"DEN","N12225",0,113,862
2011-12-03 12:00:00,14,53,1453,1554,-1,-4,"CO",1639,"SAT","N77510",0,41,191
